Freq	word1	word2	pos1	pos2
41	and	creeds	cc	nn2
69	much	doubt	da1	nn1
31	Iraqi	public	jj	nn1
90	be	pinned	vbi	vvn
85	long	but	jj	ccb
93	worst	team	jjt	nn1
106	professionally	in	rr	ii
75	Grinch	Stole	np1	vvd
485	diet	is	nn1	vbz
96	National	Retail	jj	jj
117	foreign	or	jj	cc
88	Spanish	speakers	jj	nn2
96	other	highly	jj	rr
60	control	measure	nn1	nn1
43	pit	to	nn1	to
58	own	taxes	da	nn2
233	For	children	if	nn2
33	divided	as	vvn	csa
232	political	settlement	jj	nn1
28	laughs	easily	vvz	rr
27	my	mantra	appge	nn1
85	of	NBA	io	np1
32	increased	population	jj	nn1
27	huge	plus	jj	nn1
304	lead	role	nn1	nn1
28	separate	myself	vvi	ppx1
4408	sure	it	jj	pph1
342	a	folded	at1	jj
55	as	material	csa	jj
624	the	priority	at	nn1
133	greater	responsibility	jjr	nn1
25	that	Owen	cst	np1
87	writer	had	nn1	vhd
1001	this	technology	dd1	nn1
29	to	out	ii	ii21
25	rich	cream	jj	nn1
129	television	reporter	nn1	nn1
63	about	Europe	ii	np1
395	Because	most	cs	dat
44	charges	in	nn2	ii31
36	the	chalet	at	nn1
50	suddenly	everything	rr	pn1
43	head	started	nn1	vvd
44	Mr.	Hauer	nnb	np1
216	Islamic	fundamentalists	jj	nn2
35	is	Monica	vbz	np1
290	Indians	have	nn2	vh0
36	it	permitted	pph1	vvd
330	are	legal	vbr	jj
196	the	anthropological	at	jj
35	in	clandestine	ii	jj
50	began	around	vvd	rg
40	been	protesting	vbn	vvg
35	stimulated	a	vvn	at1
24	pound	a	vvi	at1
153	the	aristocratic	at	jj
92	rose	slowly	vvd	rr
27	The	Number	at	nn1
25	was	concocted	vbdz	vvn
53	A	performance	at1	nn1
89	its	movement	appge	nn1
3032	comes	up	vvz	rp
46	to	rocket	ii	nn1
479	to	assassinate	to	vvi
136	was	wary	vbdz	jj
27	Benedictine	monks	jj	nn2
79	same	symptoms	da	nn2
37	individual	instruction	jj	nn1
271	assemble	the	vvi	at
1399	experimenting	with	vvg	iw
34	dog	run	nn1	vvn
385	you	recall	ppy	vv0
31	place	some	vv0	dd
49	blue	ones	jj	nn2
28	get	international	vvi	jj
282	helps	explain	nn2	vvi
84	is	suited	vbz	vvn
30	loss	associated	nn1	vvn
47	Easier	to	rrr	to
29	Showbiz	Today	nn1	rt
91	relying	upon	vvg	ii
66	single	guy	jj	nn1
134	is	conservative	vbz	jj
46	Mr.	Iacocca	nnb	np1
119	original	study	jj	nn1
53	many	paintings	da2	nn2
41	managed	competition	vvd	nn1
31	by	philosophy	ii	nn1
81	in	dusty	ii	jj
194	as	traditional	csa	jj
47	as	after	csa	ii
88	land	grant	nn1	nn1
26	about	Iranian	ii	jj
26	snow	guns	nn1	nn2
187	a	factual	at1	jj
66	began	digging	vvd	vvg
27	voltage	range	nn1	nn1
55	pleasant	surprises	jj	nn2
3993	could	help	vm	vvi
62	a	mulch	at1	nn1
117	American	influence	jj	nn1
39	the	It	at	nn1
71	that	at	cs22	rr21
44	limbs	from	nn2	ii
6936	a	situation	at1	nn1
45	idle	chatter	jj	nn1
40	biology	to	nn1	to
59	service	business	nn1	nn1
208	environment	than	nn1	csn
254	their	contracts	appge	nn2
27	These	couples	dd2	nn2
266	the	stew	at	nn1
113	actually	a	rr	rr21
88	construction	to	nn1	ii
46	alone	by	jj	ii
46	documents	do	nn2	vd0
184	alienation	of	nn1	io
24	a	bobbing	at1	jj
38	years	searching	nnt2	vvg
45	managers	said	nn2	vvd
31	some	electronic	dd	jj
37	Step	forward	vv0	rl
116	little	sense	jj	nn1
24	propaganda	has	nn1	vhz
131	she	catches	pphs1	vvz
26	of	ED	io	np1
142	here	more	rl	dar
40	down	three	ii	mc
47	Rigoberta	Menchu	np1	np1
29	about	strengthening	ii	vvg
24	solidly	middle	rr	jj
32	my	captain	appge	nn1
574	The	Secret	at	jj
39	wants	at	vvz	ii
50	slowed	her	vvd	appge
265	their	campaigns	appge	nn2
24	bursting	in	vvg	rp
59	the	personalized	at	jj
25	auction	or	nn1	cc
80	its	remarkable	appge	jj
155	accurate	description	jj	nn1
24	circulation	had	nn1	vhd
37	that	March	dd1	npm1
428	to	child	ii	nn1
67	your	grades	appge	nn2
95	says	economist	vvz	nn1
87	was	warmer	vbdz	jjr
33	looking	or	vvg	cc
393	great	at	jj	ii
101	several	languages	da2	nn2
89	he	appealed	pphs1	vvd
546	it	grew	pph1	vvd
145	for	backup	if	nn1
28	herself	upon	ppx1	ii
114	to	squirm	to	vvi
181	schooling	and	nn1	cc
47	operator	that	nn1	cst
40	to	bacterial	ii	jj
46	officers	here	nn2	rl
50	Van	and	np1	cc
48	The	Ethiopian	at	jj
322	patients	on	nn2	ii
32	increasingly	fragmented	rr	jj
66	as	Dr.	ii22	nnb
83	break	our	vvi	appge
91	long	axis	jj	nn1
35	energy	dependence	nn1	nn1
24	first	definition	md	nn1
35	Candy	had	nn1	vhd
29	growing	urban	jj	jj
44	over	till	rp	cs
43	learned	very	vvd	rg
316	a	sum	at1	nn1
223	something	but	pn1	ccb
68	of	cocktail	io	nn1
29	from	Karachi	ii	np1
678	every	level	at1	nn1
82	us	suppose	ppio2	vvi
41	barely	lift	rr	vvi
39	rumbling	in	vvg	ii
140	bubbling	up	vvg	rp
81	new	tasks	jj	nn2
24	And	Jackie	cc	np1
24	sustaining	this	vvg	dd1
142	hear	so	vv0	rg
31	Oxford	Book	np1	nn1
28	my	metabolism	appge	nn1
33	Braxton	and	np1	cc
34	certified	letter	jj	nn1
69	newspaper	clipping	nn1	nn1
51	Joy	is	np1	vbz
102	drive	home	vv0	rl
86	drink	to	nn1	ii
106	street	outside	nn1	ii
60	snow	cave	nn1	nn1
26	sharks	at	nn2	ii
25	invest	your	vv0	appge
94	just	ignore	rr	vvi
30	for	Mutual	if	jj
25	current	history	jj	nn1
36	toothbrushes	and	nn2	cc
1596	lawyer	and	nn1	cc
1072	drive	a	vvi	at1
77	heterogeneity	in	nn1	ii
39	character	do	nn1	vd0
50	continue	into	vv0	ii
2853	interesting	to	jj	to
47	sent	more	vvn	dar
30	were	typed	vbdr	vvn
32	headed	upstairs	vvn	rl
227	Therefore	the	rr	at
43	pointed	directly	vvd	rr
26	The	obtained	at	vvn
27	him	sell	ppho1	vvi
38	girl	trying	nn1	vvg
38	is	Angela	vbz	np1
78	feet	but	nn2	ccb
25	Certainly	more	rr	dar
223	lest	they	cs	pphs2
27	can	enlarge	vm	vvi
25	His	album	appge	nn1
69	those	victims	dd2	nn2
161	control	as	nn1	csa
131	friend	a	nn1	at1
116	eye	patch	nn1	nn1
183	looks	as	vvz	rg
41	of	arugula	io	nn1
74	be	worthless	vbi	jj
83	with	academics	iw	nn2
43	important	concerns	jj	nn2
48	deli	counter	nn1	nn1
46	leaders	this	nn2	dd1
25	would	embark	vm	vvi
77	servant	to	nn1	ii
36	general	I	rr22	ppis1
32	of	valued	io	jj
33	Four	children	mc	nn2
30	to	structure	to	vvi
288	call	an	vv0	at1
29	multiple	social	jj	jj
79	that	observers	cst	nn2
107	color	had	nn1	vhd
27	general	prohibition	jj	nn1
712	most	men	dat	nn2
98	strangers	on	nn2	ii
25	that	classification	dd1	nn1
50	Green	Eggs	jj	nn2
91	cow	or	nn1	cc
471	the	mixed	at	jj
76	Bridge	of	nn1	io
251	for	Russian	if	jj
35	introduced	here	vvn	rl
46	n't	burned	xx	vvn
114	a	nightmarish	at1	jj
29	Santa	Clauses	np1	np1
374	either	at	rr	ii
340	The	environment	at	nn1
33	spilling	across	vvg	ii
32	costs	which	nn2	ddq
38	An	African-American	at1	jj
113	with	fat	iw	nn1
493	getting	started	vvg	vvn
32	not	James	xx	np1
35	Japanese	girl	jj	nn1
29	agricultural	resources	jj	nn2
98	in	attending	ii	vvg
820	trade	deficit	nn1	nn1
53	tremendous	political	jj	jj
44	expanded	use	jj	nn1
12355	n't	understand	xx	vvi
77	chemistry	with	nn1	iw
30	up	farming	rp	nn1
25	including	substance	ii	nn1
123	training	centers	nn1	nn2
35	took	blood	vvd	nn1
120	answer	of	nn1	io
143	the	journalism	at	nn1
67	macroeconomic	policy	jj	nn1
78	extent	does	nn1	vdz
75	liver	or	nn1	cc
26	Grady	High	jj	jj
138	by	W.	ii	np1
24	Today	one	rt	mc1
53	provision	on	nn1	ii
467	heal	the	vvi	at
70	ever	ready	rr	jj
27	interventions	could	nn2	vm
1347	the	lawsuit	at	nn1
31	weighs	in	vvz	ii
64	could	admit	vm	vvi
52	oh	dear	uh	uh
93	federal	prisons	jj	nn2
38	were	exclusively	vbdr	rr
339	recently	at	rr	ii
24	of	Bud	io	nn1
451	sector	in	nn1	ii
276	beings	in	nn2	ii
84	American	Sign	jj	nn1
35	without	shelter	iw	nn1
39	midnorthern	latitudes	nn1	nn2
103	get	Mr.	vvi	nnb
48	appreciate	all	vvi	db
66	know	other	vv0	jj
39	new	deck	jj	nn1
105	a	roundabout	at1	jj
32	Jesus	we	np1	ppis2
55	finding	could	nn1	vm
42	His	tie	appge	nn1
45	her	ties	appge	nn2
57	performed	poorly	vvd	rr
27	frantically	on	rr	ii
69	how	worried	rgq	jj
50	dry	sand	jj	nn1
24	who	too	pnqs	rg
67	just	small	rr	jj
134	Payne	Stewart	np1	np1
438	he	soon	pphs1	rr
200	national	program	jj	nn1
77	his	nemesis	appge	nn1
41	describes	two	vvz	mc
33	of	nature.	io	nnu
24	said	Belinda	vvd	np1
50	enemy	force	nn1	nn1
84	material	which	nn1	ddq
28	heroes	with	nn2	iw
25	both	wear	db2	vv0
76	was	school	vbdz	nn1
1063	and	clearly	cc	rr
29	short	path	jj	nn1
33	systematic	data	jj	nn
36	the	Astrophysical	at	jj
115	just	ate	rr	vvd
56	Jim	Smith	np1	np1
81	dump	trucks	nn1	nn2
26	variously	known	rr	vvn
38	anything	where	pn1	cs
25	percent	answered	nnu	vvd
127	talk	too	vvi	rg
736	unit	in	nn1	ii
25	warriors	would	nn2	vm
58	conditional	probability	jj	nn1
45	possible	response	jj	nn1
108	little	in	rr	ii31
147	her	busy	appge	jj
55	Just	knowing	rr	vvg
58	mothers	is	nn2	vbz
38	girlfriends	are	nn2	vbr
171	women	wear	nn2	vv0
24	receiving	country	jj	nn1
24	video	shoot	nn1	vv0
154	is	pictured	vbz	vvn
25	madder	and	jjr	cc
27	hanging	for	vvg	if
187	skinny	and	jj	cc
25	soldier	named	nn1	vvd
30	tonight	were	rt	vbdr
31	Arab	families	jj	nn2
24	having	sat	vhg	vvn
45	it	rest	pph1	nn1
66	frames	that	nn2	cst
63	who	intended	pnqs	vvd
12907	a	political	at1	jj
136	and	developments	cc	nn2
38	nighttime	and	nnt1	cc
26	completely	reliable	rr	jj
98	office	while	nn1	cs
350	and	toes	cc	nn2
53	elderly	individuals	jj	nn2
31	woman	tries	nn1	vvz
191	instinct	was	nn1	vbdz
66	of	Churches	io	nn2
59	earn	it	vv0	pph1
43	Museo	de	nn1	f         
388	Mother	said	nn1	vvd
28	and	pewter	cc	nn1
43	understood	at	vvn	ii
38	three	study	mc	nn1
103	penetrated	by	vvn	ii
188	credits	given	nn2	vvn
167	instead	be	rr	vbi
61	pinned	in	vvn	ii
1827	and	beautiful	cc	jj
42	artifacts	for	nn2	if
29	between	there	ii	rl
55	on	northern	ii	jj
36	monoxide	in	nn1	ii
32	all	copies	db	nn2
325	we	learn	ppis2	vvi
28	The	Romantic	at	jj
59	occasion	on	nn1	ii
83	walkways	and	nn2	cc
105	father	she	nn1	pphs1
116	more	prepared	rgr	jj
76	Mark	your	vv0	appge
98	Abramoff	and	np1	cc
2565	magnitude	of	nn1	io
44	usually	around	rr	rg
25	its	Medicare	appge	np1
42	mixed	heritage	jj	nn1
282	case	they	nn1	pphs2
43	to	whitewash	to	vvi
219	his	records	appge	nn2
32	binational	panel	jj	nn1
593	the	murderer	at	nn1
42	fat	person	jj	nn1
37	children	respond	nn2	vv0
33	to	euthanize	to	vvi
44	starts	W-L	vvz	jj
656	on	everyone	ii	pn1
195	their	comrades	appge	nn2
28	institutions	as	nn2	ii31
48	rolls	back	vvz	rp
46	her	nights	appge	nnt2
30	Taylor	made	np1	vvd
43	Brunswick	stew	np1	nn1
51	galaxy	with	nn1	iw
100	had	conceived	vhd	vvn
38	and	screwed	cc	vvn
35	statewide	ballot	jj	nn1
142	is	urgent	vbz	jj
47	and	bathed	cc	vvd
30	medicine	wheel	nn1	nn1
83	Hughes	says	np1	vvz
27	ran	hard	vvd	rr
41	stuff	in	nn1	rp
513	circles	of	nn2	io
95	the	on	at	ii
27	astronomy	department	nn1	nn1
27	But	Randy	ccb	np1
51	church	may	nn1	vm
64	Delta	and	nn1	cc
300	a	five-year-old	at1	nn1
244	in	watching	ii	vvg
28	Children	on	nn2	ii
25	her	counterparts	appge	nn2
44	The	refuge	at	nn1
27	faded	to	vvd	ii
613	and	emotions	cc	nn2
147	enterprise	zones	nn1	nn2
24	upbringing	had	nn1	vhd
94	name	calling	nn1	vvg
68	models	the	nn2	at
205	married	people	jj	nn
177	take	precedence	vvi	nn1
1136	the	ghost	at	nn1
25	or	Toyota	cc	np1
32	those	illegal	dd2	jj
40	relaxed	state	jj	nn1
56	Houston	St.	np1	nnl1
155	really	that	rr	cst
28	degree	turn	nn1	nn1
33	health	movement	nn1	nn1
27	he	had-	pphs1	jj
710	n't	cover	xx	vvi
25	for	Chairman	if	nn1
1781	help	it	vvi	pph1
75	my	going	appge	vvg
33	progressive	agenda	jj	nn1
32	become	obsessed	vvi	jj
33	ongoing	activity	jj	nn1
33	Used	to	vvd	to
113	Once	students	rr	nn2
41	three	against	mc	ii
26	fight	goes	nn1	vvz
193	the	scrub	at	nn1
501	many	species	da2	nn
370	Class	AA	nn1	np1
31	various	provisions	jj	nn2
27	never	kept	rr	vvd
47	is	magical	vbz	jj
390	Unidentified	Student	jj	nn1
89	Shrine	of	nn1	io
36	of	athleticism	io	nn1
173	U.S.	side	np1	nn1
30	its	branch	appge	nn1
100	those	employees	dd2	nn2
766	off	like	rp	ii
58	and	Shaun	cc	np1
25	extensive	areas	jj	nn2
71	drop	my	vvi	appge
26	Why	an	rrq	at1
26	clearest	in	jjt	ii
27	n't	weep	xx	vvi
99	central	computer	jj	nn1
26	wolf	down	vvi	rp
31	drive	our	vv0	appge
36	really	always	rr	rr
157	sure	yet	jj	rr
81	includes	this	vvz	dd1
243	Once	an	rr	at1
24	option	by	nn1	ii
200	attempt	a	vvi	at1
142	rates	can	nn2	vm
164	home	there	nn1	rl
25	but	unmistakably	ccb	rr
28	transported	through	vvn	ii
37	His	clothing	appge	nn1
774	that	consumers	cst	nn2
353	Germany	has	np1	vhz
166	your	size	appge	nn1
145	also	report	rr	vv0
247	is	evil	vbz	jj
760	to	haunt	to	vvi
93	imagine	in	vvi	ii
26	judge	sent	nn1	vvd
40	coupler	gain	nn1	nn1
30	his	bull	appge	nn1
294	can	bear	vm	vvi
57	He	retreated	pphs1	vvd
67	cell	number	nn1	nn1
77	their	protest	appge	nn1
57	in	essential	ii	jj
29	not	promised	xx	vvn
69	my	saying	appge	vvg
41	the	disquieting	at	jj
32	special	treats	jj	nn2
25	be	evasive	vbi	jj
70	by	Mario	ii	np1
24	great	healer	jj	nn1
496	which	children	ddq	nn2
48	sun	fell	nn1	vvd
45	graceful	way	jj	nn1
125	face	showed	nn1	vvd
61	Cadillac	and	np1	cc
29	greater	credibility	jjr	nn1
27	and	Oscar	cc	nn1
32	deny	this	vv0	dd1
218	and	candles	cc	nn2
46	puzzling	over	vvg	rp
26	pure	fun	jj	nn1
67	whip	out	vvi	rp
27	most	plentiful	rgt	jj
79	more	independence	dar	nn1
123	by	Gerald	ii	np1
43	the	extensions	at	nn2
116	does	play	vdz	vvi
77	of	parked	io	jj
31	public	visibility	jj	nn1
196	numbers	is	nn2	vbz
41	No	injuries	xx	nn2
94	rifle	to	nn1	ii
90	the	qadi	at	nn1
79	merge	with	vv0	iw
4169	implementation	of	nn1	io
76	a	stoic	at1	jj
281	an	overhaul	at1	nn1
33	when	turned	cs	vvn
53	Harvey	says	np1	vvz
34	be	relentless	vbi	jj
36	underground	bunkers	jj	nn2
30	complexes	with	nn2	iw
62	post	player	nn1	nn1
28	Sarbin	said	np1	vvd
116	wide-brimmed	hat	jj	nn1
28	Father	Frank	nnb	np1
272	their	lowest	appge	jjt
94	against	Michigan	ii	np1
28	or	morals	cc	nn2
628	can	usually	vm	rr
110	says	Moore	vvz	np1
199	cored	and	vvd	cc
667	the	Communist	at	jj
32	the	Pearly	at	jj
55	satisfying	as	jj	csa
89	longer	allowed	rr22	vvn
27	and	still-life	cc	nn1
37	eyes	big	nn2	jj
27	was	disrespectful	vbdz	jj
52	focus	this	nn1	dd1
160	spent	half	vvd	db
235	of	recording	io	vvg
76	Jean	is	np1	vbz
26	and	lures	cc	vvz
302	got	back	vvn	rp
66	Barents	Sea	np1	nnl1
648	and	Space	cc	nn1
226	regular	people	jj	nn
54	Your	client	appge	nn1
98	are	inserted	vbr	vvn
94	bath	for	nn1	if
131	find	her	vv0	appge
565	think	tank	nn1	nn1
48	Atlanta	schools	np1	nn2
133	several	young	da2	jj
33	CHICKEN	WITH	nn1	iw
24	whose	play	ddqge	nn1
24	young	Israeli	jj	jj
31	entities	will	nn2	vm
32	Nina	Easton	np1	np1
31	rich	would	jj	vm
26	slowly	so	rr	cs21
198	yellow	ochre	jj	nn1
40	additional	storage	jj	nn1
31	to	Tell	ii	np1
76	some	records	dd	nn2
563	any	action	dd	nn1
92	surprised	that	vvd	cst
36	high	capacity	jj	nn1
33	each	drop	dd1	nn1
46	palace	guard	nn1	nn1
111	in	nice	ii	jj
104	heard	somebody	vvd	pn1
99	fall	behind	vvi	rl
40	their	display	appge	nn1
1062	finding	that	nn1	cst
55	and	snatches	cc	vvz
37	manufacturers	with	nn2	iw
93	Educational	and	jj	cc
59	CS	gas	np2	nn1
15453	pair	of	nn	io
25	small-scale	farming	jj	nn1
28	against	Lee	ii	np1
244	the	thermometer	at	nn1
24	uses	the	nn2	at
28	order	one	vvi	pn1
32	and	staggering	cc	jj
52	my	bride	appge	nn1
30	tremendous	courage	jj	nn1
40	the	Frank	at	jj
32	History	Teacher	nn1	nn1
24	their	deeply	appge	rr
36	the	Maronite	at	jj
77	a	trustworthy	at1	jj
64	that	uniform	dd1	nn1
919	science	at	nn1	ii
40	measurement	that	nn1	cst
60	were	reacting	vbdr	vvg
43	against	female	ii	jj
123	whose	stock	ddqge	nn1
78	and	distances	cc	nn2
105	California	College	np1	nn1
41	a	hoof	at1	nn1
421	taste	with	vvi	iw
101	Village	in	np1	ii
153	so	frightened	rg	jj
64	of	providing	ii33	vvg
37	wafts	from	vvz	ii
58	channeling	the	vvg	at
34	or	knocking	cc	vvg
38	Roosevelt	High	np1	jj
33	private	decision	jj	nn1
136	and	Serbia	cc	np1
178	in	wealth	ii	nn1
72	raised	more	vvn	dar
25	plane	reservations	nn1	nn2
99	summer	as	nnt1	csa
58	with	universities	iw	nn2
52	ends	together	nn2	rl
107	been	down	vbn	ii
43	myriads	of	nn2	io
60	used	those	vvn	dd2
111	Service	officials	nn1	nn2
33	industry	took	nn1	vvd
45	real	emotional	jj	jj
27	in	Marjah	ii	np1
415	a	clown	at1	nn1
128	in	department	ii	nn1
35	poses	of	nn1	io
27	paper	then	nn1	rt
172	taxpayers	will	nn2	vm
46	attacking	each	vvg	ppx221
2039	away	to	rl	ii
39	no	sort	at	nn1
37	also	investigate	rr	vvi
88	Sons	and	nn2	cc
29	resentment	or	nn1	cc
2146	take	my	vvi	appge
138	sentiment	was	nn1	vbdz
185	bacteria	to	nn2	to
36	easily	achieved	rr	vvn
205	by	candlelight	ii	nn1
292	illnesses	and	nn2	cc
100	upgrade	to	vvi	ii
42	slow	that	jj	cst
101	data	over	nn	ii
94	allow	your	vv0	appge
37	two	piles	mc	nn2
39	to	anyway	ii	rr
85	of	prospects	io	nn2
3695	her	shoulder	appge	nn1
25	jockeying	to	vvg	to
40	second	questionnaire	md	nn1
289	always	like	rr	vv0
93	satisfaction	among	nn1	ii
174	was	actively	vbdz	rr
76	instrument	called	nn1	vvn
86	of	Sea	io	nn1
165	he	discusses	pphs1	vvz
40	treatment	validity	nn1	nn1
29	blue	shark	jj	nn1
41	stories	around	nn2	ii
25	sea	into	nn1	ii
28	of	quote	io	nn1
28	get	phone	vv0	nn1
30	strangled	the	vvd	at
46	some	honest	dd	jj
56	without	preconditions	iw	nn2
145	mph	on	nnu	ii
45	practitioner	is	nn1	vbz
56	enemies	list	nn2	nn1
83	placing	their	vvg	appge
28	that	careful	cst	jj
42	or	excuse	cc	vv0
44	west	Houston	nd1	np1
34	to	Whitewater	ii	np1
25	our	sanity	appge	nn1
42	grainy	and	jj	cc
54	launched	its	vvn	appge
42	asthma	symptoms	nn1	nn2
36	elephant	was	nn1	vbdz
50	sing	this	vvi	dd1
31	lowest	risk	jjt	nn1
96	as	racist	csa	jj
58	they	retreated	pphs2	vvd
100	injection	site	nn1	nn1
96	property	had	nn1	vhd
49	is	racial	vbz	jj
81	streamlining	the	vvg	at
119	activities	related	nn2	vvn
129	Resource	Management	nn1	nn1
368	sleep	in	nn1	ii
161	approach	to	vv0	ii
59	members	need	nn2	vv0
60	news	are	nn1	vbr
181	the	civil-rights	at	jj
25	and	shipment	cc	nn1
50	strengthen	their	vv0	appge
67	become	important	vvi	jj
35	wider	sense	jjr	nn1
24	best	terms	jjt	nn2
30	scraping	and	jj	cc
30	covered	about	vvn	rg
59	such	families	da	nn2
54	curriculum	must	nn1	vm
27	about	at	rr22	ii
210	legally	blind	rr	jj
30	Relevance	of	nn1	io
31	of	Evergreen	io	jj
31	stayed	all	vvd	db
168	to	nose	ii	nn1
47	load	with	nn1	iw
68	the	brooch	at	nn1
44	sensual	experience	jj	nn1
47	he	hailed	pphs1	vvd
52	talk	I	nn1	ppis1
36	therefore	as	rr	csa
46	Angeles	lawyer	np1	nn1
25	Becomes	a	vvz	at1
94	nature	would	nn1	vm
357	Monday	to	npd1	to
30	the	smears	at	nn2
28	R.	TRIPP	np1	np1
224	the	carrying	at	nn1
134	on	Pennsylvania	ii	np1
70	new	categories	jj	nn2
44	religion	plays	nn1	vvz
43	Air	quality	nn1	nn1
117	and	robbed	cc	vvd
39	your	anniversary	appge	nn1
520	He	carried	pphs1	vvd
91	herbs	to	nn2	to
26	some	educated	dd	jj
54	them	voted	ppho2	vvd
132	of	Woods	io	np1
71	haunts	me	vvz	ppio1
223	certainly	I	rr	ppis1
61	Instead	you	rr	ppy
53	already	fragile	rr	jj
58	water	broke	nn1	vvd
173	October	to	npm1	ii
74	and	critiques	cc	nn2
46	reaches	forward	vvz	rl
90	in	Slovakia	ii	np1
462	instructions	and	nn2	cc
52	southeast	to	nd1	ii
1117	mission	in	nn1	ii
27	frames	to	nn2	to
103	The	waste	at	nn1
45	old	U.S.	jj	np1
179	company	might	nn1	vm
31	of	Lilly	io	np1
29	forms	used	nn2	vvn
34	But	coach	ccb	vv0
55	casualties	among	nn2	ii
75	Green	Berets	jj	nn2
26	Cellular	Communications	jj	nn2
41	These	interactions	dd2	nn2
46	rationing	and	nn1	cc
280	the	trunks	at	nn2
29	initiating	structure	vvg	nn1
39	of	Dona	io	nn1
26	was	rotated	vbdz	vvn
93	by	Victor	ii	np1
45	prayers	to	nn2	to
167	from	financial	ii	jj
35	chance	encounters	nn1	nn2
99	very	informative	rg	jj
27	and	starting	cc	nn1
29	or	references	cc	nn2
251	and	Switzerland	cc	np1
44	negotiate	their	vv0	appge
63	have	eased	vh0	vvn
250	declined	to	vvn	ii
102	supported	this	vvn	dd1
26	seven	songs	mc	nn2
73	planted	for	vvn	if
29	any	brains	dd	nn2
120	were	leaning	vbdr	vvg
110	faded	in	vvn	ii
123	aides	to	nn2	to
31	Germans	of	nn2	io
51	crushed	the	vvn	at
131	demonstrate	how	vv0	rrq
351	current	president	jj	nn1
45	payments	have	nn2	vh0
28	la	novela	fw	nn1
301	nor	can	cc	vm
27	stopped	near	vvd	ii
37	controls	everything	vvz	pn1
45	of	marketing	io	vvg
192	two-run	homer	jj	nn1
61	good	words	jj	nn2
53	West	who	nd1	pnqs
33	crucial	political	jj	jj
118	employers	that	nn2	cst
24	sign	here	vv0	rl
37	solo	record	nn1	nn1
45	million	line	m	nn1
351	the	sermon	at	nn1
37	caught	again	vvn	rt
31	me	told	ppio1	vvd
607	amount	that	nn1	cst
370	that	air	dd1	nn1
108	spills	over	vvz	rp
59	all	normal	db	jj
221	and	scanned	cc	vvd
153	beauty	shop	nn1	nn1
118	reduce	risk	vvi	nn1
62	from	foods	ii	nn2
28	Live	pictures	jj	nn2
66	toward	increased	ii	jj
185	very	gentle	rg	jj
31	produced	using	vvn	vvg
175	rapid	development	jj	nn1
72	electoral	success	jj	nn1
45	emptied	the	vvn	at
44	old	kind	jj	nn1
56	enthusiastically	to	rr	ii
26	outcome	feedback	nn1	nn1
26	as	deviant	csa	jj
2274	is	largely	vbz	rr
26	worships	the	vvz	at
24	Dr.	Wood	nnb	np1
47	end-of-life	decisions	jj	nn2
153	and	reservations	cc	nn2
98	clutter	and	nn1	cc
26	her	tenderly	ppho1	rr
32	most	heralded	rrt	vvn
26	perceptions	among	nn2	ii
37	double	shot	jj	nn1
36	budget	reductions	nn1	nn2
32	carcinoma	and	nn1	cc
34	boos	and	nn2	cc
30	drilling	off	vvg	ii
32	felt	pity	vvd	nn1
81	pinning	him	vvg	ppho1
48	The	usually	at	rr
51	with	expectation	iw	nn1
29	rescue	operations	vv0	nn2
26	socks	on	nn2	rp
30	gets	tricky	vvz	jj
63	well	after	jj	ii
39	toughest	time	jjt	nnt1
27	of	sedatives	io	nn2
739	just	seemed	rr	vvd
33	is	abusive	vbz	jj
46	literature	revealed	nn1	vvd
28	tied	off	vvn	rp
150	cooperation	that	nn1	cst
87	lead	or	nn1	cc
64	the	Landscape	at	nn1
24	paid	over	vvn	rg
100	hear	nothing	vvi	pn1
54	sad	songs	jj	nn2
41	Folic	acid	jj	nn1
31	and	Linna	cc	np1
126	believe	those	vv0	dd2
75	motor	in	nn1	ii
71	performance	differences	nn1	nn2
27	be	airborne	vbi	jj
62	been	reaching	vbn	vvg
37	no	stable	at	jj
76	other	British	jj	jj
82	goofing	around	vvg	rp
37	sanitary	napkins	jj	nn2
230	and	selected	cc	jj
38	are	glazed	vbr	vvn
38	the	muses	at	nn2
60	find	jobs	vv0	nn2
27	white	bones	jj	nn2
60	preaches	the	vvz	at
36	and	Working	cc	vvg
25	greater	consistency	jjr	nn1
25	Tilda	said	np1	vvd
33	estimated	as	vvn	csa
95	come	as	vv0	ii
989	for	Israel	if	np1
38	conventional	notions	jj	nn2
44	be	gray	vbi	jj
46	by	cities	ii	nn2
240	customers	at	nn2	ii
25	schedule	an	vv0	at1
101	starting	today	vvg	rt
34	those	voting	dd2	vvg
194	if	President	cs	nnb
60	more	agitated	rgr	jj
24	useful	ideas	jj	nn2
47	literary	devices	jj	nn2
24	stand	from	nn1	ii
129	Whether	in	csw	ii
26	a	secularized	at1	jj
290	Bruce	and	np1	cc
94	hair	are	nn1	vbr
55	They	themselves	pphs2	ppx2
35	averaged	about	vvd	rg
34	and	Geeks	cc	np2
73	detectives	to	nn2	to
95	personality	factors	nn1	nn2
2262	by	having	ii	vhg
68	the	swagger	at	nn1
69	Kel	Ewey	np1	np1
33	cosas	que	nn2	fw
220	and	co-workers	cc	nn2
125	as	journalists	csa	nn2
25	households	earning	nn2	vvg
26	scandal	could	nn1	vm
261	of	public	ii22	jj
45	body	relaxed	nn1	vvd
104	morning	mist	nnt1	nn1
152	citizen	is	nn1	vbz
37	democratic	changes	jj	nn2
